date,Price,Daily Volume
8-9-2019,"$11,858.34","$18,339,989,960"
8-10-2019,"$11,303.73","$18,125,355,447"
8-11-2019,"$11,530.20","$15,774,371,518"
8-12-2019,"$11,384.70","$13,647,198,229"
8-13-2019,"$10,867.05","$16,681,503,537"
8-14-2019,"$10,024.38","$19,990,838,300"
8-15-2019,"$10,310.09","$22,899,115,082"
8-16-2019,"$10,373.32","$20,228,207,096"
8-17-2019,"$10,207.16","$13,778,035,685"
8-18-2019,"$10,331.31","$12,999,813,869"
8-19-2019,"$10,884.63","$16,038,264,603"
8-20-2019,"$10,771.39","$15,053,082,175"
8-21-2019,"$10,096.83","$19,473,084,768"
8-22-2019,"$10,119.71","$17,097,508,856"
8-23-2019,"$10,414.14","$15,627,023,886"
8-24-2019,"$10,147.09","$15,451,030,650"
8-25-2019,"$10,100.36","$14,153,856,610"
8-26-2019,"$10,362.64","$18,438,654,080"
8-27-2019,"$10,168.22","$14,762,609,503"
8-28-2019,"$9,724.80","$17,603,790,323"
8-29-2019,"$9,482.31","$17,045,878,501"
8-30-2019,"$9,577.68","$13,595,263,986"
8-31-2019,"$9,605.02","$11,454,806,419"
9-1-2019,"$9,762.94","$11,445,355,859"
9-2-2019,"$10,377.34","$17,248,102,294"
9-3-2019,"$10,618.78","$19,384,917,989"
9-4-2019,"$10,577.24","$16,742,664,769"
9-5-2019,"$10,580.18","$14,551,239,508"
9-6-2019,"$10,330.85","$19,536,574,783"
9-7-2019,"$10,494.51","$15,307,366,476"
9-8-2019,"$10,407.27","$13,670,567,493"
9-9-2019,"$10,332.46","$17,595,943,368"
9-10-2019,"$10,085.95","$14,906,809,639"
9-11-2019,"$10,142.15","$15,428,063,426"
9-12-2019,"$10,403.36","$15,323,563,925"
9-13-2019,"$10,345.34","$14,109,864,675"
9-14-2019,"$10,363.45","$13,468,713,124"
9-15-2019,"$10,306.17","$12,043,433,567"
9-16-2019,"$10,257.82","$15,160,167,779"
9-17-2019,"$10,195.61","$15,304,603,363"
9-18-2019,"$10,161.32","$16,169,268,880"
9-19-2019,"$10,268.39","$19,937,691,247"
9-20-2019,"$10,170.13","$14,734,189,639"
9-21-2019,"$9,986.41","$13,425,266,806"
9-22-2019,"$10,047.01","$13,199,651,698"
9-23-2019,"$9,692.74","$15,144,925,408"
9-24-2019,"$8,613.67","$25,002,886,689"
9-25-2019,"$8,424.16","$21,744,728,353"
9-26-2019,"$8,091.70","$19,258,205,289"
9-27-2019,"$8,186.78","$16,408,941,156"
9-28-2019,"$8,201.98","$14,141,152,736"
9-29-2019,"$8,064.51","$13,034,629,109"
9-30-2019,"$8,282.37","$17,115,474,183"
10-1-2019,"$8,314.55","$15,305,343,413"
10-2-2019,"$8,362.53","$13,125,712,443"
10-3-2019,"$8,254.34","$13,668,823,409"
10-4-2019,"$8,165.69","$13,139,456,229"
10-5-2019,"$8,141.63","$12,200,497,197"
10-6-2019,"$7,854.61","$13,160,830,305"
10-7-2019,"$8,226.02","$18,009,742,607"
10-8-2019,"$8,190.12","$15,592,264,032"
10-9-2019,"$8,598.33","$19,384,942,333"
10-10-2019,"$8,578.09","$17,618,660,671"
10-11-2019,"$8,289.85","$19,604,381,101"
10-12-2019,"$8,323.75","$14,532,641,605"
10-13-2019,"$8,291.25","$13,808,286,059"
10-14-2019,"$8,346.37","$15,151,387,859"
10-15-2019,"$8,160.71","$15,220,412,632"
10-16-2019,"$8,003.86","$16,071,646,996"
10-17-2019,"$8,072.49","$14,313,052,244"
10-18-2019,"$7,959.33","$15,651,592,610"
10-19-2019,"$7,948.48","$13,797,825,640"
10-20-2019,"$8,213.71","$15,504,249,442"
10-21-2019,"$8,211.65","$15,868,748,866"
10-22-2019,"$8,029.21","$16,803,377,857"
10-23-2019,"$7,458.04","$21,942,878,958"
10-24-2019,"$7,454.37","$16,268,708,849"
10-25-2019,"$8,656.66","$28,705,065,488"
10-26-2019,"$9,249.65","$44,496,255,609"
10-27-2019,"$9,558.16","$32,593,129,501"
10-28-2019,"$9,319.18","$30,948,255,332"
10-29-2019,"$9,431.21","$28,426,779,937"
10-30-2019,"$9,182.86","$27,706,531,577"
10-31-2019,"$9,155.28","$26,583,653,947"
11-1-2019,"$9,251.38","$24,324,691,031"
11-2-2019,"$9,300.19","$21,242,676,385"
11-3-2019,"$9,209.64","$21,132,220,847"
11-4-2019,"$9,418.36","$26,170,255,634"
11-5-2019,"$9,330.79","$26,198,609,048"
11-6-2019,"$9,354.93","$23,133,895,765"
11-7-2019,"$9,210.75","$22,700,383,839"
11-8-2019,"$8,791.33","$24,333,037,836"
11-9-2019,"$8,810.78","$17,578,630,606"
11-10-2019,"$9,042.89","$20,587,919,881"
11-11-2019,"$8,713.21","$20,265,510,765"
11-12-2019,"$8,788.96","$20,309,769,107"
11-13-2019,"$8,766.73","$17,545,755,405"
11-14-2019,"$8,645.44","$19,084,739,975"
11-15-2019,"$8,465.88","$21,796,856,471"
11-16-2019,"$8,477.69","$16,495,389,808"
11-17-2019,"$8,505.16","$18,668,638,897"
11-18-2019,"$8,183.53","$21,579,470,673"
11-19-2019,"$8,116.82","$21,083,613,816"
11-20-2019,"$8,076.55","$20,764,300,437"
11-21-2019,"$7,612.28","$22,514,243,371"
11-22-2019,"$7,277.52","$34,242,315,785"
11-23-2019,"$7,324.84","$21,008,924,418"
11-24-2019,"$6,943.38","$30,433,517,289"
11-25-2019,"$7,139.04","$42,685,231,262"
11-26-2019,"$7,165.44","$21,129,505,542"
11-27-2019,"$7,526.86","$23,991,412,764"
11-28-2019,"$7,436.34","$19,050,116,751"
11-29-2019,"$7,747.74","$19,709,695,456"
11-30-2019,"$7,556.19","$17,158,194,786"
12-1-2019,"$7,417.73","$18,720,708,479"
12-2-2019,"$7,318.31","$17,082,040,706"
12-3-2019,"$7,306.45","$14,797,485,769"
12-4-2019,"$7,215.02","$21,664,240,918"
12-5-2019,"$7,404.09","$18,816,085,231"
12-6-2019,"$7,534.21","$18,104,466,307"
12-7-2019,"$7,512.06","$15,453,520,564"
12-8-2019,"$7,528.94","$15,409,908,086"
12-9-2019,"$7,340.23","$17,872,021,272"
12-10-2019,"$7,232.09","$18,249,031,195"
12-11-2019,"$7,200.46","$16,350,490,689"
12-12-2019,"$7,192.85","$18,927,080,224"
12-13-2019,"$7,244.90","$17,125,736,940"
12-14-2019,"$7,071.11","$17,137,029,730"
12-15-2019,"$7,111.29","$16,881,129,804"
12-16-2019,"$6,882.40","$20,213,265,950"
12-17-2019,"$6,608.96","$22,363,804,217"
12-18-2019,"$7,284.63","$31,836,522,778"
12-19-2019,"$7,146.17","$25,904,604,416"
12-20-2019,"$7,184.22","$22,633,815,180"
12-21-2019,"$7,140.30","$19,312,552,168"
12-22-2019,"$7,479.40","$23,134,537,956"
12-23-2019,"$7,321.75","$27,831,788,041"
12-24-2019,"$7,235.63","$22,991,622,105"
12-25-2019,"$7,191.17","$21,559,505,149"
12-26-2019,"$7,194.64","$22,787,010,034"
12-27-2019,"$7,237.15","$22,777,360,996"
12-28-2019,"$7,306.64","$21,365,673,026"
12-29-2019,"$7,391.58","$22,445,257,702"
12-30-2019,"$7,229.40","$22,874,131,672"
12-31-2019,"$7,167.40","$21,167,946,112"
1-1-2020,"$7,170.63","$18,565,664,997"
1-2-2020,"$6,946.83","$20,802,083,465"
1-3-2020,"$7,315.31","$28,111,481,032"
1-4-2020,"$7,343.16","$18,444,271,275"
1-5-2020,"$7,345.53","$19,725,074,095"
1-6-2020,"$7,765.80","$23,276,261,598"
1-7-2020,"$8,136.09","$28,767,291,327"
1-8-2020,"$8,059.70","$31,672,559,265"
1-9-2020,"$7,817.14","$24,045,990,466"
1-10-2020,"$8,129.82","$28,714,583,844"
1-11-2020,"$8,032.01","$25,521,165,085"
1-12-2020,"$8,164.55","$22,903,438,381"
1-13-2020,"$8,121.93","$22,482,910,688"
1-14-2020,"$8,830.17","$44,841,784,107"
1-15-2020,"$8,811.45","$40,102,834,650"
1-16-2020,"$8,718.69","$31,313,981,931"
1-17-2020,"$8,912.54","$36,372,139,320"
1-18-2020,"$8,928.18","$32,337,772,627"
1-19-2020,"$8,687.35","$34,217,320,471"
1-20-2020,"$8,636.26","$26,422,375,678"
1-21-2020,"$8,730.87","$24,097,418,512"
1-22-2020,"$8,647.90","$22,600,204,051"
1-23-2020,"$8,366.38","$25,770,680,779"
1-24-2020,"$8,423.39","$24,397,913,026"
1-25-2020,"$8,344.77","$19,647,331,549"
1-26-2020,"$8,573.87","$22,177,678,796"
1-27-2020,"$8,901.96","$28,647,338,393"
1-28-2020,"$9,297.39","$34,398,744,403"
1-29-2020,"$9,311.95","$30,682,598,115"
1-30-2020,"$9,508.92","$32,378,792,851"
1-31-2020,"$9,357.28","$29,432,489,719"
2-1-2020,"$9,381.89","$25,922,656,496"
2-2-2020,"$9,339.39","$30,835,736,946"
2-3-2020,"$9,279.81","$30,934,096,509"
2-4-2020,"$9,161.63","$29,893,183,716"
2-5-2020,"$9,628.14","$35,222,060,874"
2-6-2020,"$9,739.28","$37,628,823,716"
2-7-2020,"$9,800.28","$34,522,718,159"
2-8-2020,"$9,911.29","$35,172,043,762"
2-9-2020,"$10,151.08","$35,807,884,663"
2-10-2020,"$9,872.36","$39,386,548,075"
2-11-2020,"$10,272.22","$37,648,059,389"
2-12-2020,"$10,360.14","$43,444,303,830"
2-13-2020,"$10,235.50","$49,356,071,373"
2-14-2020,"$10,361.62","$43,338,264,162"
2-15-2020,"$9,911.72","$43,865,054,831"
2-16-2020,"$9,952.05","$43,374,780,305"
2-17-2020,"$9,683.08","$45,998,298,413"
2-18-2020,"$10,195.30","$47,271,023,953"
2-19-2020,"$9,636.00","$46,992,019,710"
2-20-2020,"$9,614.03","$44,925,260,237"
2-21-2020,"$9,701.80","$40,930,547,513"
2-22-2020,"$9,675.25","$35,838,025,154"
2-23-2020,"$9,972.84","$41,185,185,761"
2-24-2020,"$9,648.01","$45,080,496,648"
2-25-2020,"$9,344.29","$42,515,259,129"
2-26-2020,"$8,798.89","$50,420,050,762"
2-27-2020,"$8,779.03","$45,470,195,695"
2-28-2020,"$8,750.59","$44,605,450,443"
2-29-2020,"$8,582.09","$35,792,392,544"
3-1-2020,"$8,541.77","$35,349,164,300"
3-2-2020,"$8,906.21","$42,857,674,409"
3-3-2020,"$8,768.81","$42,386,715,821"
3-4-2020,"$8,756.37","$34,746,706,368"
3-5-2020,"$9,062.62","$39,698,054,597"
3-6-2020,"$9,147.09","$40,826,885,651"
3-7-2020,"$8,898.31","$36,216,930,370"
3-8-2020,"$8,109.61","$39,973,102,121"
3-9-2020,"$7,896.39","$46,936,995,808"
3-10-2020,"$7,909.93","$42,213,940,994"
3-11-2020,"$7,939.34","$38,682,762,605"
3-12-2020,"$4,959.31","$53,980,357,243"
3-13-2020,"$5,627.69","$74,156,772,075"
3-14-2020,"$5,145.17","$36,154,506,008"
3-15-2020,"$5,358.61","$33,997,889,639"
3-16-2020,"$5,012.93","$45,368,026,430"
3-17-2020,"$5,416.75","$38,622,642,935"
3-18-2020,"$5,392.49","$37,878,801,016"
3-19-2020,"$6,203.55","$51,000,731,797"
3-20-2020,"$6,174.15","$54,442,976,103"
3-21-2020,"$6,175.83","$42,494,390,880"
3-22-2020,"$5,830.56","$40,099,664,740"
3-23-2020,"$6,486.41","$46,491,916,000"
3-24-2020,"$6,775.06","$48,221,910,672"
3-25-2020,"$6,689.97","$44,590,107,888"
3-26-2020,"$6,754.46","$35,319,797,642"
3-27-2020,"$6,490.80","$34,585,598,367"
3-28-2020,"$6,231.82","$34,885,225,901"
3-29-2020,"$5,904.86","$28,373,690,931"
3-30-2020,"$6,436.91","$37,101,651,525"
3-31-2020,"$6,432.38","$32,786,468,812"
4-1-2020,"$6,643.11","$40,346,426,266"
4-2-2020,"$6,792.74","$47,660,646,124"
4-3-2020,"$6,751.90","$38,976,504,903"
4-4-2020,"$6,859.99","$33,185,988,584"
4-5-2020,"$6,790.81","$29,510,409,856"
4-6-2020,"$7,298.17","$46,896,904,615"
4-7-2020,"$7,187.59","$44,243,482,668"
4-8-2020,"$7,372.19","$37,563,249,549"
4-9-2020,"$7,299.58","$34,815,139,178"
4-10-2020,"$6,859.82","$43,622,840,992"
4-11-2020,"$6,883.18","$31,222,085,946"
4-12-2020,"$6,978.67","$35,759,567,632"
4-13-2020,"$6,863.58","$38,619,308,647"
4-14-2020,"$6,875.54","$34,110,434,052"
4-15-2020,"$6,625.48","$32,288,311,031"
4-16-2020,"$7,127.79","$46,783,242,377"
4-17-2020,"$7,081.40","$32,513,423,567"
4-18-2020,"$7,262.79","$32,447,188,386"
4-19-2020,"$7,150.24","$31,311,210,215"
4-20-2020,"$6,853.27","$37,747,113,936"
4-21-2020,"$6,870.42","$32,589,741,511"
4-22-2020,"$7,123.66","$33,249,153,866"
4-23-2020,"$7,488.61","$43,500,782,316"
4-24-2020,"$7,506.44","$34,636,526,286"
4-25-2020,"$7,537.74","$32,941,541,447"
4-26-2020,"$7,684.07","$33,070,154,491"
4-27-2020,"$7,777.49","$36,162,144,725"
4-28-2020,"$7,769.90","$33,187,959,921"
4-29-2020,"$8,761.84","$60,201,052,203"
4-30-2020,"$8,652.41","$66,964,629,541"
5-1-2020,"$8,855.54","$44,068,389,997"
5-2-2020,"$8,977.28","$40,134,388,683"
5-3-2020,"$8,896.80","$47,101,785,174"
5-4-2020,"$8,881.95","$45,718,796,276"
5-5-2020,"$8,985.88","$43,148,462,663"
5-6-2020,"$9,266.81","$49,371,886,931"
5-7-2020,"$9,993.75","$61,112,700,562"
5-8-2020,"$9,859.32","$51,780,748,042"
5-9-2020,"$9,577.34","$46,566,121,841"
5-10-2020,"$8,715.03","$63,325,279,337"
5-11-2020,"$8,591.65","$57,119,858,802"
5-12-2020,"$8,817.25","$42,142,717,533"
5-13-2020,"$9,323.00","$45,558,144,023"
5-14-2020,"$9,801.27","$56,426,907,637"
5-15-2020,"$9,326.88","$48,158,802,327"
5-16-2020,"$9,395.48","$36,164,766,408"
5-17-2020,"$9,682.53","$40,084,250,663"
5-18-2020,"$9,726.85","$41,827,139,896"
5-19-2020,"$9,754.20","$39,254,288,955"
5-20-2020,"$9,515.70","$36,546,239,703"
5-21-2020,"$9,068.80","$39,326,160,532"
5-22-2020,"$9,161.82","$29,810,773,699"
5-23-2020,"$9,183.66","$27,727,866,812"
5-24-2020,"$8,806.23","$32,518,803,300"
5-25-2020,"$8,909.19","$31,288,157,264"
5-26-2020,"$8,835.14","$29,584,186,947"
5-27-2020,"$9,169.06","$32,740,536,902"
5-28-2020,"$9,568.26","$34,367,073,114"
5-29-2020,"$9,432.41","$32,896,642,044"
5-30-2020,"$9,691.68","$32,722,975,141"
5-31-2020,"$9,433.94","$27,773,290,299"
6-1-2020,"$10,199.14","$35,198,901,068"
6-2-2020,"$9,512.35","$39,137,252,109"
6-3-2020,"$9,642.27","$25,007,459,262"
6-4-2020,"$9,813.36","$25,921,805,072"
6-5-2020,"$9,641.89","$23,509,628,646"
6-6-2020,"$9,668.67","$20,438,419,222"
6-7-2020,"$9,747.58","$25,015,250,846"
6-8-2020,"$9,769.34","$21,486,346,312"
6-9-2020,"$9,779.42","$23,717,842,783"
6-10-2020,"$9,888.44","$25,706,567,601"
6-11-2020,"$9,277.45","$30,247,143,440"
6-12-2020,"$9,456.16","$22,610,564,515"
6-13-2020,"$9,461.33","$17,564,322,315"
6-14-2020,"$9,342.96","$18,991,732,746"
6-15-2020,"$9,441.38","$26,699,704,768"
6-16-2020,"$9,520.09","$21,565,537,209"
6-17-2020,"$9,448.69","$20,177,709,879"
6-18-2020,"$9,389.99","$17,770,083,003"
6-19-2020,"$9,285.99","$19,632,223,107"
6-20-2020,"$9,357.29","$17,130,541,557"
6-21-2020,"$9,284.77","$15,324,301,169"
6-22-2020,"$9,684.62","$21,104,009,514"
6-23-2020,"$9,611.73","$17,006,433,272"
6-24-2020,"$9,292.94","$18,961,716,076"
6-25-2020,"$9,247.12","$18,616,048,626"
6-26-2020,"$9,159.44","$18,341,465,837"
6-27-2020,"$9,002.17","$17,273,093,144"
6-28-2020,"$9,108.07","$14,560,870,760"
6-29-2020,"$9,184.25","$16,460,547,078"
6-30-2020,"$9,143.97","$15,735,797,744"
7-1-2020,"$9,241.34","$15,971,550,355"
7-2-2020,"$9,094.39","$16,338,916,796"
7-3-2020,"$9,066.69","$13,078,970,999"
7-4-2020,"$9,126.22","$12,290,528,515"
7-5-2020,"$9,079.61","$12,903,406,143"
7-6-2020,"$9,338.94","$17,889,263,252"
7-7-2020,"$9,252.16","$13,839,652,595"
7-8-2020,"$9,434.57","$19,702,359,883"
7-9-2020,"$9,231.50","$18,000,702,524"
7-10-2020,"$9,285.22","$16,860,035,605"
7-11-2020,"$9,237.17","$13,249,910,444"
7-12-2020,"$9,289.10","$14,452,361,907"
7-13-2020,"$9,236.62","$17,519,821,266"
7-14-2020,"$9,260.36","$18,085,038,362"
7-15-2020,"$9,196.73","$15,844,731,575"
7-16-2020,"$9,132.59","$15,713,967,523"
7-17-2020,"$9,156.47","$13,944,570,749"
7-18-2020,"$9,175.91","$12,252,601,475"
7-19-2020,"$9,218.84","$12,939,002,784"
7-20-2020,"$9,167.19","$13,755,604,146"
7-21-2020,"$9,388.57","$18,069,581,956"
7-22-2020,"$9,531.26","$16,532,254,884"
7-23-2020,"$9,609.17","$18,146,399,002"
7-24-2020,"$9,548.10","$16,552,768,325"
7-25-2020,"$9,702.45","$16,610,070,933"
7-26-2020,"$9,933.91","$20,507,998,997"
7-27-2020,"$11,046.51","$35,359,749,590"
7-28-2020,"$10,944.61","$28,766,551,142"
7-29-2020,"$11,115.77","$24,617,249,715"
7-30-2020,"$11,135.39","$22,857,247,901"
7-31-2020,"$11,338.20","$23,160,469,766"
8-1-2020,"$11,797.58","$26,075,670,303"
8-2-2020,"$11,094.02","$27,410,067,336"
8-3-2020,"$11,236.10","$20,271,713,443"
8-4-2020,"$11,202.65","$21,250,197,042"
8-5-2020,"$11,721.44","$24,411,254,471"
8-6-2020,"$11,769.31","$23,400,740,340"
8-7-2020,"$11,598.97","$23,132,312,867"
8-8-2020,"$11,743.01","$17,572,057,837"
8-9-2020,"$11,680.52","$17,489,608,833"
8-10-2020,"$11,870.37","$26,114,112,569"
8-11-2020,"$11,392.64","$27,039,782,640"
8-12-2020,"$11,575.51","$25,064,548,486"
8-13-2020,"$11,773.45","$27,522,199,497"
8-14-2020,"$11,774.41","$24,237,958,589"
8-15-2020,"$11,866.91","$23,354,924,400"
8-16-2020,"$11,899.64","$20,583,375,490"
8-17-2020,"$12,315.76","$28,227,687,027"
8-18-2020,"$11,992.70","$26,043,227,672"
8-19-2020,"$11,736.85","$24,502,851,117"
8-20-2020,"$11,867.52","$20,175,242,945"
8-21-2020,"$11,524.70","$23,762,425,999"
8-22-2020,"$11,682.29","$20,224,191,306"
8-23-2020,"$11,665.61","$18,482,062,658"
8-24-2020,"$11,771.41","$20,681,511,755"
8-25-2020,"$11,358.45","$26,301,509,932"
8-26-2020,"$11,472.05","$22,466,660,958"
8-27-2020,"$11,314.67","$23,240,415,076"
8-28-2020,"$11,527.88","$19,807,127,588"
8-29-2020,"$11,490.76","$17,485,597,759"
8-30-2020,"$11,698.98","$19,760,127,945"
8-31-2020,"$11,678.35","$22,285,928,250"
9-1-2020,"$11,970.36","$27,311,555,343"
9-2-2020,"$11,414.52","$28,037,405,299"
9-3-2020,"$10,261.49","$31,927,261,555"
9-4-2020,"$10,471.97","$29,965,130,374"
9-5-2020,"$10,128.64","$44,916,565,292"
9-6-2020,"$10,253.30","$37,071,460,174"
9-7-2020,"$10,367.88","$33,703,098,409"
9-8-2020,"$10,108.64","$33,430,927,462"
9-9-2020,"$10,223.11","$24,128,292,755"
9-10-2020,"$10,334.63","$54,406,443,211"
9-11-2020,"$10,387.02","$45,201,121,775"
9-12-2020,"$10,436.98","$36,750,077,324"
9-13-2020,"$10,322.52","$36,506,852,789"
9-14-2020,"$10,662.72","$35,453,581,940"
9-15-2020,"$10,779.38","$32,509,451,925"
9-16-2020,"$10,968.32","$30,769,986,455"
9-17-2020,"$10,936.29","$38,151,810,523"
9-18-2020,"$10,920.11","$26,341,903,912"
9-19-2020,"$11,073.78","$22,764,204,008"
9-20-2020,"$10,921.22","$24,699,523,788"
9-21-2020,"$10,455.38","$28,884,999,244"
9-22-2020,"$10,519.84","$23,621,787,804"
9-23-2020,"$10,233.30","$23,788,661,867"
9-24-2020,"$10,739.04","$47,144,380,902"
9-25-2020,"$10,683.63","$39,348,590,957"
9-26-2020,"$10,742.03","$46,852,525,493"
9-27-2020,"$10,758.82","$53,745,972,818"
9-28-2020,"$10,727.38","$47,762,394,731"
9-29-2020,"$10,841.14","$46,582,396,602"
9-30-2020,"$10,772.35","$44,171,073,700"
10-1-2020,"$10,606.62","$40,023,134,100"
10-2-2020,"$10,570.11","$48,661,453,918"
10-3-2020,"$10,555.71","$44,660,271,563"
10-4-2020,"$10,665.62","$71,251,776,995"
10-5-2020,"$10,772.64","$47,537,578,009"
10-6-2020,"$10,596.37","$42,623,695,307"
10-7-2020,"$10,667.19","$37,799,458,436"
10-8-2020,"$10,902.53","$63,314,794,397"
10-9-2020,"$11,074.10","$22,799,117,613"
10-10-2020,"$11,302.85","$22,877,978,588"
10-11-2020,"$11,378.26","$19,968,627,060"
10-12-2020,"$11,548.40","$26,163,972,642"
10-13-2020,"$11,434.97","$24,241,420,251"
10-14-2020,"$11,417.11","$24,103,426,719"
10-15-2020,"$11,502.58","$24,487,233,058"
10-16-2020,"$11,338.99","$25,635,480,772"
10-17-2020,"$11,362.80","$19,130,430,174"
10-18-2020,"$11,489.62","$18,283,314,340"
10-19-2020,"$11,745.81","$23,860,769,928"
10-20-2020,"$11,929.46","$30,915,821,592"
10-21-2020,"$12,848.49","$43,414,712,626"
10-22-2020,"$12,997.50","$34,729,759,598"
10-23-2020,"$12,953.43","$28,974,975,003"
10-24-2020,"$13,113.87","$24,542,317,940"
10-25-2020,"$13,041.64","$24,406,920,575"
10-26-2020,"$13,080.66","$29,461,458,313"
10-27-2020,"$13,675.52","$33,749,878,156"
10-28-2020,"$13,290.33","$35,867,318,895"
10-29-2020,"$13,475.22","$56,499,499,598"
10-30-2020,"$13,603.30","$30,581,485,201"
10-31-2020,"$13,807.23","$30,306,464,719"
11-1-2020,"$13,736.90","$24,453,857,900"
11-2-2020,"$13,595.56","$30,771,455,468"
11-3-2020,"$13,996.92","$29,869,951,617"
11-4-2020,"$14,129.15","$35,116,364,962"
11-5-2020,"$15,606.47","$40,856,321,439"
11-6-2020,"$15,618.97","$39,837,841,971"
11-7-2020,"$14,866.36","$35,024,953,706"
11-8-2020,"$15,500.00","$26,632,075,029"
11-9-2020,"$15,319.82","$34,149,115,566"
11-10-2020,"$15,319.28","$25,574,938,143"
11-11-2020,"$15,731.24","$29,772,374,934"
11-12-2020,"$16,289.81","$34,175,758,344"
11-13-2020,"$16,330.06","$31,599,492,172"
11-14-2020,"$16,102.01","$27,481,710,135"
11-15-2020,"$15,986.75","$23,653,867,583"
11-16-2020,"$16,743.05","$31,526,766,675"
11-17-2020,"$17,682.17","$39,006,849,170"
11-18-2020,"$17,804.69","$49,064,800,278"
11-19-2020,"$17,818.67","$36,985,055,355"
11-20-2020,"$18,663.78","$36,992,873,940"
11-21-2020,"$18,706.59","$39,650,210,707"
11-22-2020,"$18,482.69","$41,280,434,226"
11-23-2020,"$18,373.26","$42,741,112,308"
11-24-2020,"$19,150.25","$51,469,565,009"
11-25-2020,"$18,748.39","$43,710,357,371"
11-26-2020,"$17,113.72","$61,396,835,737"
11-27-2020,"$17,101.60","$38,886,494,645"
11-28-2020,"$17,745.38","$32,601,040,734"
11-29-2020,"$18,190.87","$31,133,957,704"
11-30-2020,"$19,664.41","$47,728,480,399"
12-1-2020,"$18,820.61","$49,633,658,712"
12-2-2020,"$19,214.87","$37,387,697,139"
12-3-2020,"$19,470.31","$31,930,317,405"
12-4-2020,"$18,732.97","$33,872,388,058"
12-5-2020,"$19,114.63","$27,242,455,064"
12-6-2020,"$19,356.31","$25,293,775,714"
12-7-2020,"$19,182.18","$26,896,357,742"
12-8-2020,"$18,340.98","$31,692,288,756"
12-9-2020,"$18,574.70","$34,420,373,071"
12-10-2020,"$18,294.85","$25,547,132,265"
12-11-2020,"$18,061.76","$27,919,640,985"
12-12-2020,"$18,813.28","$21,752,580,802"
12-13-2020,"$19,156.08","$25,450,468,637"
12-14-2020,"$19,286.75","$22,473,997,681"
12-15-2020,"$19,432.59","$26,741,982,541"
12-16-2020,"$21,370.72","$44,409,011,479"
12-17-2020,"$22,789.27","$71,378,606,374"
12-18-2020,"$23,048.76","$40,387,896,275"
12-19-2020,"$23,856.77","$38,487,546,580"
12-20-2020,"$23,528.55","$37,844,228,422"
12-21-2020,"$22,937.42","$45,852,713,981"
12-22-2020,"$23,756.89","$44,171,632,681"
12-23-2020,"$23,307.27","$51,146,161,904"
12-24-2020,"$23,707.63","$41,080,759,713"
12-25-2020,"$24,669.16","$42,068,395,846"
12-26-2020,"$26,478.07","$48,332,647,295"
12-27-2020,"$26,430.86","$66,479,895,605"
12-28-2020,"$27,039.35","$49,056,742,893"
12-29-2020,"$27,231.20","$45,265,946,774"
12-30-2020,"$28,844.61","$51,287,442,704"
12-31-2020,"$29,022.67","$46,754,964,848"
1-1-2021,"$29,380.69","$40,730,301,359"
1-2-2021,"$32,022.68","$67,865,420,765"
1-3-2021,"$33,277.84","$78,665,235,202"
1-4-2021,"$31,802.15","$81,163,475,344"
1-5-2021,"$34,013.17","$67,547,324,782"
1-6-2021,"$36,643.28","$75,289,433,811"
1-7-2021,"$39,215.65","$84,762,141,031"
1-8-2021,"$40,775.40","$88,107,519,480"
1-9-2021,"$40,370.68","$61,984,162,837"
1-10-2021,"$38,329.34","$79,980,747,690"
1-11-2021,"$35,269.51","$123,321,000,000"
1-12-2021,"$33,712.47","$74,773,277,909"
1-13-2021,"$37,296.55","$69,364,315,979"
1-14-2021,"$39,045.52","$63,615,990,033"
1-15-2021,"$36,710.32","$67,760,757,881"
1-16-2021,"$36,177.26","$57,706,187,875"
1-17-2021,"$36,069.94","$52,359,854,336"
1-18-2021,"$36,594.30","$49,511,702,429"
1-19-2021,"$36,250.15","$57,244,195,486"
1-20-2021,"$35,515.48","$66,834,573,161"
1-21-2021,"$31,022.95","$75,643,067,688"
1-22-2021,"$32,986.44","$77,207,272,511"
1-23-2021,"$32,036.28","$48,354,737,975"
1-24-2021,"$32,216.10","$48,643,830,599"
1-25-2021,"$32,419.71","$59,897,054,838"
1-26-2021,"$32,640.64","$60,255,421,470"
1-27-2021,"$30,358.93","$62,576,762,015"
1-28-2021,"$33,511.29","$76,517,157,706"
1-29-2021,"$34,166.15","$117,895,000,000"
1-30-2021,"$34,349.92","$65,141,828,798"
1-31-2021,"$33,157.83","$52,754,542,671"
2-1-2021,"$33,570.27","$61,400,400,660"
2-2-2021,"$35,596.15","$63,088,585,433"
2-3-2021,"$37,578.37","$61,166,818,159"
2-4-2021,"$37,129.20","$68,838,074,392"
2-5-2021,"$38,045.41","$58,598,066,402"
2-6-2021,"$39,341.73","$71,326,033,653"
2-7-2021,"$39,003.01","$65,500,641,143"
2-8-2021,"$46,121.93","$53,802,559,039"
2-9-2021,"$46,548.16","$91,809,846,886"
2-10-2021,"$45,078.13","$87,301,089,896"
2-11-2021,"$47,892.84","$81,388,911,810"
2-12-2021,"$47,525.21","$76,555,041,196"
2-13-2021,"$47,208.63","$70,250,456,155"
2-14-2021,"$48,829.83","$71,248,675,228"
2-15-2021,"$48,110.24","$77,069,903,166"
2-16-2021,"$49,140.38","$77,049,582,886"
2-17-2021,"$52,224.94","$80,820,545,404"
