date,btc_price,simple_investment,simple_btc,simple_value,simple_profit_pct,optimum_action,optimum_investment,optimum_btc,optimum_value,optimum_profit_pct,optimum_notes
2023-07-24,29178.36,250.0,0.8115251215061329,23678.97214434969,16.933195774566368,BUY,575.5592223258483,2.2093430002139502,64465.005423722716,23.198615089464486,"Excel: InvMult=1.302, BS=0, Amount=$576"
2023-07-31,29219.82,250.0,0.8200809579212784,23962.61797588733,16.89081939457234,BUY,575.3113566252958,2.2290320796341963,65131.91614113688,23.119477460704797,"Excel: InvMult=1.301, BS=0, Amount=$575"
2023-08-07,29164.36,250.0,0.8286530644238727,24167.136285961016,16.4681266793302,BUY,575.642920343401,2.2487699693167884,65583.93694234377,22.63944381701194,"Excel: InvMult=1.303, BS=0, Amount=$576"
2023-08-14,29408.97,250.0,0.8371538721706248,24619.83311204974,17.237300533570185,BUY,574.180536623861,2.268293962731854,66708.18910116222,23.416633278139575,"Excel: InvMult=1.297, BS=0, Amount=$574"
2023-08-21,26128.91,250.0,0.8467218181737302,22123.91818209776,4.112556151048287,BUY,593.7901451562761,2.2910193709159796,59861.838950920246,9.546772685364525,"Excel: InvMult=1.375, BS=0, Amount=$594"
2023-08-28,26103.28,250.0,0.8562991586458853,22352.216701897964,3.9637986134789,BUY,593.9433723126958,2.3137729625072545,60397.06349675636,9.337823647792051,"Excel: InvMult=1.376, BS=0, Amount=$594"
2023-09-04,25799.53,250.0,0.8659892576515649,22342.115832459276,2.7223716434909244,BUY,595.7593203720975,2.3368648296991026,60290.01427976689,7.9794579840085715,"Excel: InvMult=1.383, BS=0, Amount=$596"
2023-09-11,25135.04,250.0,0.8759355318568178,22016.674630642392,0.07579377564723638,BUY,1149.393505824876,2.3825935616137874,59886.584474905016,5.093497408876575,"Excel: InvMult=2.598, BS=2, Amount=$1149"
2023-09-18,26764.63,250.0,0.8852762176798612,23694.090414000944,6.4902939955098615,BUY,589.9895377478059,2.4046371892577265,64359.224654723024,11.785048276818165,"Excel: InvMult=1.360, BS=0, Amount=$590"
2023-09-25,26288.81,250.0,0.8947859672653312,23522.858284104514,4.546036818242283,BUY,592.8341942272282,2.4271880081889456,63807.88438155764,9.69788229098457,"Excel: InvMult=1.371, BS=0, Amount=$593"
2023-10-02,27565.89,250.0,0.9038551466025483,24915.57154717972,9.518995811778987,BUY,585.1992610660736,2.4484171163754063,67492.79690412164,14.87720370213128,"Excel: InvMult=1.341, BS=0, Amount=$585"
2023-10-09,27591.35,250.0,0.9129159573276487,25188.58369921222,9.515581300922697,BUY,585.0470502427243,2.469621118725517,68140.18065414729,14.835573908710092,"Excel: InvMult=1.340, BS=0, Amount=$585"
2023-10-16,28506.79,250.0,0.9216857977761875,26274.303483188247,13.007756916938696,BUY,579.5741564435517,2.4899522102459426,70980.54476751694,18.46528844909275,"Excel: InvMult=1.318, BS=0, Amount=$580"
2023-10-23,32954.17,250.0,0.929272091104164,30623.390466502107,30.312299857455777,SELL,-852.8860370227155,2.464071235637184,81201.42239129782,37.48072653433837,Excel: Sold $853 worth (0.025881 BTC)
2023-10-30,34495.11,250.0,0.9365194951565065,32305.34300256816,36.022496852918565,SELL,-780.0722945589907,2.4414572392023564,84218.3360265816,44.49702202341426,Excel: Sold $780 worth (0.022614 BTC)
2023-11-06,35017.72,250.0,0.943658737802801,33044.7774559319,37.68657273304959,SELL,-759.4632689342168,2.419769268970879,84734.80272542693,47.30256307293856,Excel: Sold $759 worth (0.021688 BTC)
2023-11-13,36543.27,250.0,0.950499942763386,34734.37604338696,43.23454038510087,SELL,-789.9632383435755,2.398152067271535,87636.31849536186,54.467800959429105,Excel: Sold $790 worth (0.021617 BTC)
