duration,start_date,end_date,weeks,final_btc_price,optimum_btc,optimum_investment,optimum_value,optimum_profit,optimum_return_pct,simple_btc,simple_investment,simple_value,simple_profit,simple_return_pct,outperformance_pct,outperformance_ratio
2-Year,2021-07-23,2023-07-21,104,29919.69,2.34787780085853,55114.8622397027,70247.77595956896,15132.913719866257,27.457047164612288,0.9230242731571512,26000.0,27616.600115337285,1616.6001153372854,6.2176927512972515,21.239354413315034,4.415954319853403
2-Year,2021-07-30,2023-07-28,104,29316.31,2.442688889084246,57699.52255780037,71610.62470594938,13911.10214814901,24.109561971181986,0.9249157686649999,26000.0,27115.117398071427,1115.1173980714266,4.288913069505487,19.8206489016765,5.621368766507041
2-Year,2021-08-06,2023-08-04,104,29057.25,2.699801350060875,64756.26754470547,78448.80277905635,13692.535234350878,21.144725836611922,0.9271109600700336,26000.0,26939.294944494985,939.2949444949845,3.6126728634422483,17.532052973169673,5.852931232877997
2-Year,2021-08-13,2023-08-11,104,29399.78,2.7007095578474622,64604.226635604406,79400.26684461266,14796.040209008257,22.9025885449636,0.9302794884528826,26000.0,27350.012299027287,1350.0122990272866,5.1923549962587945,17.710233548704807,4.410828720583515
2-Year,2021-08-20,2023-08-18,104,26037.37,2.8406148269255147,68428.9044410814,73962.13927614558,5533.234835064184,8.086107588977121,0.933343707698063,26000.0,24301.81545450631,-1698.1845454936883,-6.53147902112957,14.617586610106692,0.0
2-Year,2021-08-27,2023-08-25,104,26040.88,2.8149847950255427,67858.94652219194,73304.68124908475,5445.734726892813,8.025079972486594,0.9378704041810952,26000.0,24422.9706508314,-1577.0293491685989,-6.065497496802303,14.090577469288897,0.0
2-Year,2021-09-03,2023-09-01,104,25802.79,2.9705584145197843,72096.26105620571,76648.69495258694,4552.433896381233,6.314382784472262,0.9421427915458528,26000.0,24309.912600271415,-1690.0873997285853,-6.500336152802251,12.814718937274513,0.0
2-Year,2021-09-10,2023-09-08,104,25904.7,2.777583819881431,66797.44512212454,71952.47557888251,5155.030456757973,7.7174066273539745,0.9470837036598201,26000.0,24533.91921819654,-1466.080781803459,-5.638772237705612,13.356178865059587,0.0
2-Year,2021-09-17,2023-09-15,104,26672.62,2.7236636724742054,64950.98683583209,72647.24614370894,7696.259307876848,11.849333909782851,0.9514733751986151,26000.0,25378.287776790083,-621.7122232099173,-2.391200858499682,14.240534768282533,0.0
2-Year,2021-09-24,2023-09-22,104,26581.15,2.7270450204970795,64843.71824945626,72487.99274658595,7644.2744971296925,11.788766442605707,0.954980505429857,26000.0,25384.480061906845,-615.5199380931554,-2.3673843772813665,14.156150819887074,0.0
2-Year,2021-10-01,2023-09-29,104,26911.25,3.0003053782683424,72275.62322924493,80741.96811092393,8466.344881679004,11.713970082036266,0.9586074577499336,26000.0,25797.3249473729,-202.67505262709892,-0.7795194331811497,12.493489515217416,0.0
2-Year,2021-10-08,2023-10-06,104,27941.96,3.1704949644276628,76881.97422146871,88589.84347623917,11707.869254770456,15.228367082567868,0.9626044600073044,26000.0,26897.055317345697,897.0553173456974,3.450212759021913,11.778154323545955,4.413747251599897
2-Year,2021-10-15,2023-10-13,104,26842.45,3.273630440370482,80120.07615301969,87872.26141412265,7752.185261102961,9.675708802744047,0.9673014457245804,26000.0,25964.740691789764,-35.25930821023576,-0.13561272388552215,9.81132152662957,0.0
2-Year,2021-10-22,2023-10-20,104,29704.99,3.322477488528378,81822.84119873734,98694.16057196059,16871.319373223247,20.61932722703303,0.9720375356208989,26000.0,28874.365275243446,2874.3652752434464,11.05525105862864,9.56407616840439,1.8651161441457824
2-Year,2021-10-29,2023-10-27,104,33896.94,3.313008896253254,81879.49290634635,112300.86377576277,30421.370869416423,37.15383399383329,0.9756575688132959,26000.0,33071.80607061017,7071.806070610168,27.199254117731414,9.954579876101874,1.3659872374813544
2-Year,2021-11-05,2023-11-03,104,34708.22,3.4270795255765583,85643.15254706348,118947.83013120682,33304.67758414334,38.88772960084745,0.9788127907340697,26000.0,33972.84967961205,7972.849679612053,30.664806460046357,8.222923140801093,1.2681550640639088
2-Year,2021-11-12,2023-11-10,104,37367.49,3.394372325456966,85041.14194920775,126839.17392778992,41798.03197858216,49.15036536497445,0.982250619617975,26000.0,36704.24020606848,10704.240206068484,41.17015463872494,7.98021072624951,1.1938348494504625
2-Year,2021-11-19,2023-11-17,104,36569.71,3.303501329996551,82854.90062560068,120808.08562258817,37953.18499698749,45.80680769685292,0.985170471241096,26000.0,36027.39843385022,10027.39843385022,38.566917053270075,7.2398906435828465,1.1877228255912402
2-Year,2021-11-26,2023-11-24,104,37718.78,3.3261883321723134,83304.2017347172,125459.7659397744,42155.564205057206,50.60436727945835,0.9874003700285371,26000.0,37243.537329024985,11243.537329024985,43.24437434240379,7.359992937054564,1.1701953849251931
2-Year,2021-12-03,2023-12-01,104,38703.55,3.135781308852822,77469.78287234649,121365.86867625065,43896.08580390416,56.662203218299254,0.9897992746458,26000.0,38308.745716217454,12308.745716217454,47.34132967775944,9.320873540539814,1.1968866021293585
2-Year,2021-12-10,2023-12-08,104,44205.05,2.932596475396016,70783.67313289843,129635.57382470467,58851.90069180624,83.14332682525539,0.9908173710961463,26000.0,43799.13143017371,17799.131430173707,68.45819780836041,14.685129016894976,1.2145123518735337
2-Year,2021-12-17,2023-12-15,104,41978.1,2.9099321332817767,69696.7276608019,122153.42208411575,52456.69442331385,75.26421423773098,0.9915403206645677,26000.0,41622.978734889286,15622.978734889286,60.08837974957417,15.17583448815681,1.2525585571021218
2-Year,2021-12-24,2023-12-22,104,44009.5,3.048004055345732,73494.88907751329,134141.134473738,60646.24539622471,82.51763647437113,0.9920796734189989,26000.0,43660.930387333436,17660.930387333436,67.92665533589783,14.590981138473296,1.2148049402156014
2-Year,2021-12-31,2023-12-29,104,41998.6,2.840360914486283,66794.65324077384,119291.1819031436,52496.52866236976,78.59390851710269,0.9928867167644123,26000.0,41699.852062701844,15699.852062701844,60.3840463950071,18.209862122095593,1.3015674372494734
2-Year,2022-01-07,2024-01-05,104,44146.32,2.5433810937675703,57755.57151470579,112280.91564741316,54525.34413270737,94.4070722576506,0.9931804200275361,26000.0,43845.26064027002,17845.26064027002,68.63561784719238,25.77145441045822,1.3754822236442128
2-Year,2022-01-14,2024-01-12,104,42817.43,2.5050891230985046,55837.37696930714,107261.47817203161,51424.10120272447,92.09619791236152,0.9925232540578524,26000.0,42497.29495399431,16497.294953994307,63.45113443843965,28.645063473921866,1.4514507695951966
2-Year,2022-01-21,2024-01-19,104,41606.85,2.217325131646755,48102.79421802567,92255.91415365679,44153.11993563112,91.78909594213451,0.9924790180328031,26000.0,41293.925631438135,15293.925631438135,58.82279089014667,32.96630505198784,1.5604342220611973
2-Year,2022-01-28,2024-01-26,104,41860.73,2.2909188001795373,49777.70378563038,95899.53334623956,46121.829560609185,92.6555988987251,0.9919763805207292,26000.0,41524.85543135551,15524.855431355507,59.710982428290414,32.94461647043469,1.5517346245307444
2-Year,2022-02-04,2024-02-02,104,43155.39,2.5521641434678792,56733.66703337091,110139.63895537228,53405.97192200137,94.13453195364195,0.9912612074409338,26000.0,42778.2639989844,16778.263998984403,64.53178461147847,29.602747342163482,1.4587312673962212
2-Year,2022-02-11,2024-02-09,104,47176.97,2.449537638549812,53701.43755611207,115561.76368773532,61860.32613162325,115.19305431439531,0.9914283187982896,26000.0,46772.584053097344,20772.584053097344,79.8945540503744,35.298500264020916,1.4418135964782384
2-Year,2022-02-18,2024-02-16,104,52157.31,2.1785352062824233,46174.79736719314,113626.53609998629,67451.73873279315,146.07912233247205,0.9905525586357986,26000.0,51664.55687206052,25664.556872060522,98.7098341233097,47.36928820916235,1.4798841840822867
2-Year,2022-02-25,2024-02-23,104,50789.14,2.405939478758069,51407.05884447436,122195.59701817058,70788.53817369622,137.70198055457345,0.9886355680075527,26000.0,50211.95027251512,24211.950272515118,93.12288566351968,44.57909489105377,1.4787125589313364
2-Year,2022-03-04,2024-03-01,104,62524.4,2.156542094646096,44186.02227674875,134836.50054249036,90650.4782657416,205.15645807168085,0.9874285476621977,26000.0,61738.37748545031,35738.37748545031,137.45529802096274,67.7011600507181,1.4925321979251267
2-Year,2022-03-11,2024-03-08,104,68343.71,2.1963457543586045,44260.211323490556,150106.4172956157,105846.20597212516,239.14527926338346,0.9845212939629315,26000.0,67285.83780342735,41285.83780342735,158.79168385933596,80.3535954040475,1.5060315090255478
2-Year,2022-03-18,2024-03-15,104,69424.91,2.2092479332624264,43590.28852816734,153376.83893442998,109786.55040626264,251.86011406031494,0.9816786681313421,26000.0,68152.9531839383,42152.9531839383,162.1267430151473,89.73337104516764,1.5534766774213429
2-Year,2022-03-25,2024-03-22,104,63486.49,2.5323675228502895,52197.72763768034,160771.12541575968,108573.39777807935,208.00406970149922,0.9792815848338583,26000.0,62171.15054273889,36171.15054273889,139.11980977976498,68.88425992173424,1.4951434309088127
2-Year,2022-04-01,2024-03-29,104,69917.04,2.4980395817068843,50629.44394462165,174655.5333557835,124026.08941116184,244.96830252929746,0.9775569132312086,26000.0,68347.88580466293,42347.88580466293,162.8764838640882,82.09181866520927,1.5040127139146162
2-Year,2022-04-08,2024-04-05,104,67904.91,2.0994089493321253,38735.27966351301,142560.17575759254,103824.89609407954,268.03703754300807,0.9757814408567971,26000.0,66260.35092105113,40260.350921051126,154.84750354250434,113.18953400050373,1.7309742256802618
2-Year,2022-04-15,2024-04-12,104,67098.11,2.1166096386890483,38547.95163898797,142020.506363818,103472.55472483004,268.42555914223044,0.9729455020360614,26000.0,65282.804319620875,39282.804319620875,151.08770892161877,117.33785022061167,1.7766207526615163
2-Year,2022-04-22,2024-04-19,104,63762.63,2.102598343290406,38201.566963845675,134067.20020183912,95865.63323799345,250.94686123404725,0.9707645177477561,26000.0,61898.4987622786,35898.4987622786,138.07114908568693,112.87571214836032,1.8175184525936674
2-Year,2022-04-29,2024-04-26,104,63777.47,2.0073177631306454,35582.98298474685,128021.64841853184,92438.66543378499,259.7833505791522,0.9683221058887299,26000.0,61757.1340586553,35757.1340586553,137.52743868713574,122.25591189201648,1.8889565097634022
2-Year,2022-05-06,2024-05-03,104,62983.66,1.5422664702130617,23344.79255607022,97137.58698929961,73792.7944332294,316.09959375733007,0.9657515716012139,26000.0,60826.56863019652,34826.56863019652,133.9483408853712,182.15125287195886,2.3598619562435506
2-Year,2022-05-13,2024-05-10,104,60896.64,1.501267726041693,22227.832224345413,91422.16025637959,69194.32803203417,311.2958894671155,0.9613933199097657,26000.0,58545.622900949835,32545.622900949835,125.1754726959609,186.1204167711546,2.48687608492778
2-Year,2022-05-20,2024-05-17,104,66956.44,1.443517164245567,20599.90368415312,96652.77039677846,76052.86671262534,369.19039952177303,0.9570045976504934,26000.0,64077.620922309405,38077.620922309405,146.45238816272848,222.73801135904455,2.5208902644288216
2-Year,2022-05-27,2024-05-24,104,68609.0,1.4898804818187608,22185.446573115703,102219.20997710335,80033.76340398766,360.7489402578557,0.9519211895213866,26000.0,65310.36089187281,39310.36089187281,151.19369573797238,209.5552445198833,2.386005173675065
2-Year,2022-06-03,2024-05-31,104,67377.76,1.4656349468368077,21531.03351672247,98751.19969558319,77220.16617886072,358.64588719759445,0.947648703814194,26000.0,63850.44692990384,37850.44692990384,145.5786420380917,213.06724515950276,2.4635886293248443
2-Year,2022-06-10,2024-06-07,104,69338.16,0.9881027804311884,7624.371738392355,68513.22868598261,60888.856947590255,798.6081874915118,0.9433020317020996,26000.0,65406.827202485256,39406.827202485256,151.56472000955867,647.0434674819531,5.269090243700158
2-Year,2022-06-17,2024-06-14,104,65982.19,0.8208071015514201,2774.5646565106163,54158.6501279151,51384.08547140448,1851.969293663057,0.935698323734276,26000.0,61739.42457931651,35739.42457931651,137.45932530506352,1714.5099683579936,13.47285307528595
2-Year,2022-06-24,2024-06-21,104,64086.05,0.7646647502820423,1724.84577623833,49004.34341981248,47279.49764357415,2741.085510072949,0.9273059749692895,26000.0,59427.37707718064,33427.37707718064,128.56683491223322,2612.5186751607157,21.320315709289762
2-Year,2022-07-01,2024-06-28,104,60303.31,0.6694548120709566,-673.6725549994635,40370.34106330664,41044.013618306104,0.0,0.9194071524507907,26000.0,55443.29453045729,29443.294530457293,113.24344050175883,-113.24344050175883,0.0
2-Year,2022-07-08,2024-07-05,104,56720.99,0.5874332018968949,-2587.4891284965706,33319.792770461754,35907.281898958325,0.0,0.9110256564691345,26000.0,51674.27715032921,25674.27715032921,98.74721980895849,-98.74721980895849,0.0
2-Year,2022-07-15,2024-07-12,104,57859.12,0.6648387156161077,1252.8334394625458,38466.98302747825,37214.1495880157,2970.3988108730746,0.902917512265294,26000.0,52242.01269225912,26242.012692259123,100.93081804715047,2869.4679928259243,29.43004791148561
2-Year,2022-07-22,2024-07-19,104,66755.78,0.5996887817748517,-749.4496061785815,40032.69238463001,40782.141990808595,0.0,0.8955715325841028,26000.0,59784.5762034472,33784.5762034472,129.94067770556615,-129.94067770556615,0.0
2-Year,2022-07-29,2024-07-26,104,67912.24,0.6702834866133054,2098.87648592124,45520.453010919584,43421.576524998345,2068.8009426119097,0.887650874961826,26000.0,60282.35925661753,34282.35925661753,131.8552279100674,1936.9457147018422,15.689942487702853
2-Year,2022-08-05,2024-08-02,104,61506.77,0.6714609626861541,2434.294583842115,41299.394995915856,38865.10041207374,1596.5652090771969,0.8806744752951132,26000.0,54167.44239684721,28167.44239684721,108.3363169109508,1488.2288921662462,14.737119136046738
2-Year,2022-08-12,2024-08-09,104,60720.94,0.6708763859701584,2828.413046501291,40736.244779910834,37907.83173340954,1340.2509149185626,0.8747722394901393,26000.0,53116.99266774638,27116.99266774638,104.29612564517838,1235.9547892733842,12.850438179057349
2-Year,2022-08-19,2024-08-16,104,58927.28,0.506914763485986,-2993.5239192915565,29871.10820407247,32864.63212336403,0.0,0.8686010504867949,26000.0,51184.2973103295,25184.2973103295,96.86268196280578,-96.86268196280578,0.0
2-Year,2022-08-26,2024-08-23,104,64106.8,0.4223014598923446,-5752.83702995782,27072.395229026555,32825.232258984375,0.0,0.8610724944985441,26000.0,55200.60219031927,29200.602190319267,112.31000842430487,-112.31000842430487,0.0
2-Year,2022-09-02,2024-08-30,104,59142.94,0.36655640127214356,-7434.806917974082,21679.22324705431,29114.03016502839,0.0,0.8527088781395621,26000.0,50431.710017275436,24431.710017275436,93.96811545105938,-93.96811545105938,0.0
2-Year,2022-09-09,2024-09-06,104,53838.95,0.4920830372382591,-2194.4825056146983,26493.23403771877,28687.716543333467,0.0,0.8443071107047198,26000.0,45456.60831787587,19456.60831787587,74.8331089149072,-74.8331089149072,0.0
2-Year,2022-09-16,2024-09-13,104,60536.88,0.3048393555451616,-8989.258454423007,18454.023485914782,27443.281940337787,0.0,0.8375043324756508,26000.0,50699.89927455857,24699.89927455857,94.99961259445604,-94.99961259445604,0.0
2-Year,2022-09-23,2024-09-20,104,63153.95,0.25466602622554985,-10441.40402488551,16083.165486947062,26524.569511832575,0.0,0.8290153331848398,26000.0,52355.59290118871,26355.592901188713,101.36766500457198,-101.36766500457198,0.0
2-Year,2022-09-30,2024-09-27,104,65767.71,0.25726248504071375,-9847.474902881047,16919.564510037002,26767.03941291805,0.0,0.8199424677365507,26000.0,53925.73843478182,27925.738434781822,107.40668628762239,-107.40668628762239,0.0
2-Year,2022-10-07,2024-10-04,104,62052.51,0.19779960795331053,-11714.92716624686,12273.962150518882,23988.889316765744,0.0,0.8111610257688727,26000.0,50334.577663133234,24334.577663133234,93.59452947358936,-93.59452947358936,0.0
2-Year,2022-10-14,2024-10-11,104,62462.54,0.19860473703066667,-11160.973437330907,12405.356330967497,23566.329768298405,0.0,0.802114544843308,26000.0,50102.111841856924,24102.111841856924,92.70043016098816,-92.70043016098816,0.0
2-Year,2022-10-21,2024-10-18,104,68390.54,0.15678690373047258,-12355.537595998334,10722.741011055034,23078.27860705337,0.0,0.7931141454858829,26000.0,54241.504691418086,28241.504691418086,108.62117189006956,-108.62117189006956,0.0
2-Year,2022-10-28,2024-10-25,104,66261.54,0.20453514481219398,-9890.255032901241,13552.813679378982,23443.068712280223,0.0,0.7838955177417096,26000.0,51942.124204663,25942.124204663,99.77740078716538,-99.77740078716538,0.0
2-Year,2022-11-04,2024-11-01,104,69483.58,0.18346269684384797,-10294.083741293252,12747.64497316526,23041.728714458513,0.0,0.7752734127857668,26000.0,53868.77219917285,27868.772199172847,107.18758538143402,-107.18758538143402,0.0
2-Year,2022-11-11,2024-11-08,104,76507.45,-0.1413592597285187,-23404.171483618225,-10815.036495716658,12589.134987901567,0.0,0.7668073986786522,26000.0,58666.478714037046,32666.478714037046,125.64030274629634,-125.64030274629634,0.0
2-Year,2022-11-18,2024-11-15,104,91139.08,-0.3180960448676857,-30251.194056700027,-28990.9808808796,1260.2131758204268,0.0,0.7545872701975326,26000.0,68772.38958551454,42772.38958551454,164.50919071351746,-164.50919071351746,0.0
2-Year,2022-11-25,2024-11-22,104,98938.35,-0.3637651562693218,-31405.59564871203,-35990.32434877886,-4584.728700066826,0.0,0.7415021995939621,26000.0,73363.00414919728,47363.00414919728,182.1654005738357,-182.1654005738357,0.0
2-Year,2022-12-02,2024-11-29,104,97398.94,-0.37693130866069813,-31096.924609300877,-36712.709916364816,-5615.785307063939,0.0,0.7287603683944486,26000.0,70980.48739562879,44980.48739562879,173.00187459857227,-173.00187459857227,0.0
2-Year,2022-12-09,2024-12-06,104,99953.11,-0.4035016129034472,-32382.04682060755,-40331.24109971568,-7949.194279108127,0.0,0.7166325842616607,26000.0,71629.65552429004,45629.655524290036,175.4986750934232,-175.4986750934232,0.0
2-Year,2022-12-16,2024-12-13,104,101289.82,-0.5212542000502471,-37836.81012826507,-52797.744097333525,-14960.933969068457,0.0,0.7046609155727167,26000.0,71374.97729939567,45374.97729939567,174.51914345921412,-174.51914345921412,0.0
2-Year,2022-12-23,2024-12-20,104,97617.44,-0.529934091269305,-38574.09624659835,-51730.80935843591,-13156.713111837562,0.0,0.6918011154414153,26000.0,67531.85387853543,41531.85387853543,159.73789953282858,-159.73789953282858,0.0
2-Year,2022-12-30,2024-12-27,104,94219.98,-0.5841029004169812,-40560.472445952655,-55034.16359522996,-14473.691149277307,0.0,0.6796277459175498,26000.0,64034.51262779663,38034.51262779663,146.28658702998703,-146.28658702998703,0.0
2-Year,2023-01-06,2025-01-03,104,98120.68,-0.5761821395177462,-39553.1476790296,-56535.383333336125,-16982.235654306525,0.0,0.6673495938631523,26000.0,65480.79594757633,39480.79594757633,151.84921518298586,-151.84921518298586,0.0
2-Year,2023-01-13,2025-01-10,104,94759.12,-0.32685773928244144,-26877.324014508304,-30972.75173959358,-4095.4277250852756,0.0,0.655246427548275,26000.0,62090.574857618296,36090.574857618296,138.8099032985319,-138.8099032985319,0.0
2-Year,2023-01-20,2025-01-17,104,104296.59,-0.26070564296606386,-23115.62281103007,-27190.709555117945,-4075.0867440878756,0.0,0.6460920538778594,26000.0,67385.19804555702,41385.198045557016,159.17383863675775,-159.17383863675775,0.0
2-Year,2023-01-27,2025-01-24,104,104716.12,-0.245094241677643,-23219.46631624592,-25665.318022825064,-2445.8517065791457,0.0,0.6376257488360323,26000.0,66769.69443020382,40769.69443020382,156.80651703924545,-156.80651703924545,0.0
2-Year,2023-02-03,2025-01-31,104,102263.04,-0.2273131572344031,-23175.846300032397,-23245.73449078805,-69.88819075565334,0.0,0.6291137687417934,26000.0,64335.08649739276,38335.08649739276,147.44264037458754,-147.44264037458754,0.0
2-Year,2023-02-10,2025-02-07,104,96384.11,-0.25646813031912885,-25560.290748841464,-24719.45248417325,840.8382646682148,0.0,0.6205834802094804,26000.0,59814.38642069338,33814.38642069338,130.05533238728222,-130.05533238728222,0.0
2-Year,2023-02-17,2025-02-14,104,97414.36,-0.13450968934839322,-18614.95846461467,-13103.175301672543,5511.783162942125,0.0,0.6116823049485072,26000.0,59586.64025988366,33586.64025988366,129.17938561493713,-129.17938561493713,0.0
2-Year,2023-02-24,2025-02-21,104,96048.99,-0.1627242829126107,-21248.68553326804,-15629.503022230518,5619.182511037521,0.0,0.6042106435936908,26000.0,58033.82206442398,32033.822064423977,123.20700794009223,-123.20700794009223,0.0
2-Year,2023-03-03,2025-02-28,104,84243.78,-0.24023706485139856,-24866.522587469706,-20238.478439186954,4628.044148282752,0.0,0.5962954890661919,26000.0,50234.185995884676,24234.185995884676,93.20840767647952,-93.20840767647952,0.0
2-Year,2023-03-10,2025-03-07,104,86553.59,-0.177052474568391,-20786.250593057346,-15324.52729227794,5461.723300779406,0.0,0.5880384309438985,26000.0,50896.8372561615,24896.837256161503,95.75706636985194,-95.75706636985194,0.0
2-Year,2023-03-17,2025-03-14,104,84105.83,-0.05208715176416076,-13207.666118164276,-4380.833131460705,8826.832986703572,0.0,0.5808526808903923,26000.0,48853.09683401159,22853.096834011587,87.89652628465994,-87.89652628465994,0.0
2-Year,2023-03-24,2025-03-21,104,84069.41,-0.05316058714825859,-13885.824568612521,-4469.179196807682,9416.64537180484,0.0,0.5748466661078183,26000.0,48327.020060151284,22327.020060151284,85.87315407750495,-85.87315407750495,0.0
2-Year,2023-03-31,2025-03-28,104,84309.08,-0.009310959874103467,-12041.528082254057,-784.9984609025792,11256.529621351478,0.0,0.5685032067099168,26000.0,47929.98233476291,21929.982334762914,84.34608590293429,-84.34608590293429,0.0
2-Year,2023-04-07,2025-04-04,104,83774.18,0.06860984579074142,-8207.52547692217,5747.733571045814,13955.259047967984,0.0,0.5625585815621105,26000.0,47127.88387232892,21127.883872328923,81.2610918166497,-81.2610918166497,0.0
2-Year,2023-04-14,2025-04-11,104,83359.9,0.08650480797475799,-7609.93596914701,7211.032142295027,14820.968111442038,0.0,0.557285299152209,26000.0,46455.24680879823,20455.246808798227,78.67402618768548,-78.67402618768548,0.0
2-Year,2023-04-21,2025-04-18,104,84434.77,0.043033575159968716,-10625.13539632911,3633.5300209096717,14258.66541723878,0.0,0.5517574208161532,26000.0,46587.51092240511,20587.510922405112,79.18273431694274,-79.18273431694274,0.0
2-Year,2023-04-28,2025-04-25,104,94771.41,0.04435163884641063,-10006.934446191386,4203.267349285109,14210.201795476496,0.0,0.5455348825360292,26000.0,51701.11002212387,25701.110022123867,98.85042316201486,-98.85042316201486,0.0
2-Year,2023-05-05,2025-05-02,104,96842.1,0.012635257562281578,-11362.204559173399,1223.6248763722288,12585.829435545627,0.0,0.5392725676239893,26000.0,52224.28792109914,26224.287921099138,100.8626458503813,-100.8626458503813,0.0
2-Year,2023-05-12,2025-05-09,104,102940.8,-0.023575091029389206,-12981.648513674141,-2426.8387306381483,10554.809783035993,0.0,0.5328918167941684,26000.0,54856.30993424513,28856.30993424513,110.98580743940435,-110.98580743940435,0.0
2-Year,2023-05-19,2025-05-16,104,103566.27,-0.06759049915326548,-15555.064937283762,-7000.095884741864,8554.969052541897,0.0,0.5261403821307319,26000.0,54490.39687365456,28490.396873654558,109.578449514056,-109.578449514056,0.0
2-Year,2023-05-26,2025-05-23,104,107291.89,-0.06919967808662592,-15671.670261699384,-7424.5642493056785,8247.106012393706,0.0,0.5191994944249876,26000.0,55705.89504390138,29705.89504390138,114.25344247654377,-114.25344247654377,0.0
2-Year,2023-06-02,2025-05-30,104,103981.3,-0.17325588136834424,-22155.75449739745,-18015.371777326214,4140.382720071237,0.0,0.5124811524108364,26000.0,53288.4564531769,27288.4564531769,104.95560174298808,-104.95560174298808,0.0
2-Year,2023-06-09,2025-06-06,104,104421.05,-0.2005087423357457,-23692.77787713508,-20937.333408878018,2755.444468257061,0.0,0.5051466369254611,26000.0,52747.94223172543,26747.94223172543,102.87670089125164,-102.87670089125164,0.0
2-Year,2023-06-16,2025-06-13,104,106024.82,-0.1995960418213515,-23497.77517534248,-21162.134406821264,2335.640768521218,0.0,0.49776528265308856,26000.0,52775.47449554284,26775.47449554284,102.9825942136263,-102.9825942136263,0.0
2-Year,2023-06-23,2025-06-20,104,103274.96,-0.11878612089816462,-18150.21267476774,-12267.631884313116,5882.580790454624,0.0,0.4907604157296498,26000.0,50683.262304062955,24683.262304062955,94.93562424639597,-94.93562424639597,0.0
2-Year,2023-06-30,2025-06-27,104,107090.96,-0.11219207577130949,-17199.75762023073,-12014.757098742275,5185.000521488453,0.0,0.48486729854159255,26000.0,51924.90447342575,25924.904473425748,99.71117105163749,-99.71117105163749,0.0
2-Year,2023-07-07,2025-07-04,104,108081.4,-0.11586216838679647,-18091.652156495315,-12522.545366280703,5569.1067902146115,0.0,0.4791709529312083,26000.0,51789.46743213909,25789.467432139092,99.19025935438113,-99.19025935438113,0.0
2-Year,2023-07-14,2025-07-11,104,117618.61,-0.14072938528343643,-19203.72447542155,-16552.394683192248,2651.3297922293023,0.0,0.47325530553482736,26000.0,55663.6312121317,29663.631212131702,114.09088927742962,-114.09088927742962,0.0
2-Year,2023-07-21,2025-07-18,104,117958.51,-0.19928238319629157,-23228.569538105952,-23507.05299108359,-278.4834529776381,0.0,0.4670472859225351,26000.0,55092.20194696621,29092.201946966212,111.89308441140851,-111.89308441140851,0.0
2-Year,2023-07-28,2025-07-25,104,117520.17,-0.22623697771450896,-24944.14286513875,-26587.408081295303,-1643.265216156553,0.0,0.46060817601938087,26000.0,54130.75114918756,28130.751149187563,108.19519672764449,-108.19519672764449,0.0
2-Year,2023-08-04,2025-08-01,104,113282.14,-0.24724186309444798,-25820.364119348644,-28008.08734892609,-2187.7232295774447,0.0,0.45417057725762106,26000.0,51449.414916778645,25449.414916778645,97.88236506453325,-97.88236506453325,0.0
2-Year,2023-08-11,2025-08-08,104,116740.69,-0.25903269137199403,-26041.47777028123,-30239.65512332363,-4198.1773530424,0.0,0.4477686109625773,26000.0,52272.81660411284,26272.816604112842,101.04929463120325,-101.04929463120325,0.0
2-Year,2023-08-18,2025-08-15,104,117311.21,-0.3892012804135862,-34625.12789857869,-45657.6731388671,-11032.545240288411,0.0,0.44137320750229364,26000.0,51778.02503367515,25778.02503367515,99.1462501295198,-99.1462501295198,0.0
2-Year,2023-08-25,2025-08-22,104,116800.98,-0.4124340197756557,-35557.73092353313,-48172.69769513596,-12614.966771602834,0.0,0.43395463597533196,26000.0,50686.326757462026,24686.326757462026,94.94741060562318,-94.94741060562318,0.0
2-Year,2023-09-01,2025-08-29,104,108473.33,-0.4460802917276179,-37208.479441165146,-48387.81469106617,-11179.335249901022,0.0,0.4266481744868549,26000.0,46279.948225010194,20279.948225010194,77.99980086542382,-77.99980086542382,0.0
2-Year,2023-09-08,2025-09-05,104,110711.23,-0.49491159071349283,-39958.82980661389,-54792.270949147365,-14833.441142533477,0.0,0.41925181507677245,26000.0,46415.88412688202,20415.884126882018,78.52263125723853,-78.52263125723853,0.0
2-Year,2023-09-15,2025-09-12,104,116149.17,-0.47695029982427034,-36724.95661183446,-55397.38145584014,-18672.424844005684,0.0,0.4115354476498207,26000.0,47799.500670105124,21799.500670105124,83.84423334655817,-83.84423334655817,0.0
2-Year,2023-09-22,2025-09-19,104,117014.43,-0.5160570336654684,-38865.845084178516,-60386.11964185559,-21520.274557677076,0.0,0.4043607468002134,26000.0,47316.04230120129,21316.04230120129,81.98477808154342,-81.98477808154342,0.0
3-Year,2016-01-01,2018-12-28,156,3881.05,-38.936481806677236,-305870.08780463453,-151114.4327158047,154755.65508882984,0.0,32.719453108731344,39000.0,126985.8334876418,87985.8334876418,225.60470125036355,-225.60470125036355,0.0
3-Year,2016-01-08,2019-01-04,156,3827.52,-37.24823895721473,-294755.8711524849,-142568.37957351853,152187.49157896638,0.0,32.2104874417196,39000.0,123286.2848929306,84286.2848929306,216.11867921264258,-216.11867921264258,0.0
3-Year,2016-01-15,2019-01-11,156,3624.16,-53.21008634500115,-355718.9381722914,-192841.86652809937,162877.071644192,0.0,31.716215834942314,39000.0,114944.64078036453,75944.64078036453,194.72984815478085,-194.72984815478085,0.0
